Name,Agent,Number,Network Number,Latitude (dec.deg),Longitude (dec.deg),Height (m),Position,Precision,Observing Authority
Wellington Kelburn Aws,25354,E1427P,-41.285,174.768,125,G,Metservice
Station,Date,Time,Amount (mm),SofG,Deficit (mm),Runoff (mm),Period (Hrs),Freq
25354,20181115,0800,0.0,-,17.3,0.0,24,D
25354,20181116,0800,0.0,-,20.8,0.0,24,D
25354,20181117,0800,0.0,-,24.2,0.0,24,D
25354,20181118,0800,6.6,-,21.1,0.0,24,D
25354,20181119,0800,1.2,-,23.3,0.0,24,D
25354,20181120,0800,11.0,-,15.8,0.0,24,D
25354,20181121,0800,3.0,-,16.3,0.0,24,D
25354,20181122,0800,2.2,-,17.5,0.0,24,D
25354,20181123,0800,3.6,-,17.4,0.0,24,D
25354,20181124,0800,0.0,-,20.8,0.0,24,D
25354,20181125,0800,3.0,-,21.3,0.0,24,D
25354,20181126,0800,15.8,-,9.0,0.0,24,D
25354,20181127,0800,30.4,-,0.0,18.0,24,D
25354,20181128,0800,8.0,-,0.0,4.5,24,D
25354,20181129,0800,0.6,-,2.9,0.0,24,D
25354,20181130,0800,0.2,-,6.1,0.0,24,D
25354,20181201,0800,0.0,-,9.6,0.0,24,D
25354,20181202,0800,1.2,-,12.8,0.0,24,D
25354,20181203,0800,2.2,-,15.0,0.0,24,D
25354,20181204,0800,6.4,-,12.9,0.0,24,D
25354,20181205,0800,4.0,-,13.3,0.0,24,D
25354,20181206,0800,17.8,-,0.0,0.1,24,D
25354,20181207,0800,4.0,-,0.4,0.0,24,D
25354,20181208,0800,0.0,-,4.8,0.0,24,D
25354,20181209,0800,0.0,-,9.2,0.0,24,D
25354,20181210,0800,0.0,-,13.5,0.0,24,D
25354,20181211,0800,0.0,-,17.9,0.0,24,D
25354,20181212,0800,0.4,-,21.9,0.0,24,D
25354,20181213,0800,0.0,-,26.3,0.0,24,D
25354,20181214,0800,0.0,-,30.7,0.0,24,D
25354,20181215,0800,0.0,-,35.1,0.0,24,D
25354,20181216,0800,0.0,-,39.5,0.0,24,D
25354,20181217,0800,0.0,-,43.9,0.0,24,D
25354,20181218,0800,0.0,-,48.2,0.0,24,D
25354,20181219,0800,0.0,-,52.6,0.0,24,D
25354,20181220,0800,27.4,-,29.6,0.0,24,D
25354,20181221,0800,0.2,-,33.8,0.0,24,D
25354,20181222,0800,2.2,-,36.0,0.0,24,D
25354,20181223,0800,0.0,-,40.4,0.0,24,D
25354,20181224,0800,0.8,-,44.0,0.0,24,D
25354,20181225,0800,6.6,-,41.8,0.0,24,D
25354,20181226,0800,12.4,-,33.7,0.0,24,D
25354,20181227,0800,0.6,-,37.5,0.0,24,D
25354,20181228,0800,0.0,-,41.9,0.0,24,D
25354,20181229,0800,0.0,-,46.3,0.0,24,D
25354,20181230,0800,0.0,-,50.7,0.0,24,D
25354,20181231,0800,0.0,-,55.1,0.0,24,D
25354,20190101,0800,0.0,-,59.5,0.0,24,D
25354,20190102,0800,0.0,-,65.0,0.0,24,D
25354,20190103,0800,0.0,-,70.4,0.0,24,D
25354,20190104,0800,0.0,-,75.9,0.0,24,D
25354,20190105,0800,0.0,-,81.4,0.0,24,D
25354,20190106,0800,0.0,-,86.4,0.0,24,D
25354,20190107,0800,0.0,-,91.0,0.0,24,D
25354,20190108,0800,0.0,-,95.4,0.0,24,D
25354,20190109,0800,0.0,-,99.4,0.0,24,D
25354,20190110,0800,0.0,-,103.1,0.0,24,D
25354,20190111,0800,0.0,-,106.5,0.0,24,D
25354,20190112,0800,0.0,-,109.7,0.0,24,D
25354,20190113,0800,0.0,-,112.6,0.0,24,D
25354,20190114,0800,15.6,-,99.8,0.0,24,D
25354,20190115,0800,1.2,-,102.2,0.0,24,D
25354,20190116,0800,0.0,-,105.7,0.0,24,D
25354,20190117,0800,0.2,-,108.8,0.0,24,D
25354,20190118,0800,0.0,-,111.8,0.0,24,D
25354,20190119,0800,0.0,-,114.6,0.0,24,D
25354,20190120,0800,0.0,-,117.2,0.0,24,D
25354,20190121,0800,0.0,-,119.6,0.0,24,D
25354,20190122,0800,0.0,-,121.8,0.0,24,D
25354,20190123,0800,0.0,-,123.9,0.0,24,D
25354,20190124,0800,8.2,-,117.6,0.0,24,D
25354,20190125,0800,0.0,-,120.0,0.0,24,D
25354,20190126,0800,0.0,-,122.2,0.0,24,D
25354,20190127,0800,0.0,-,124.2,0.0,24,D
25354,20190128,0800,0.0,-,126.1,0.0,24,D
25354,20190129,0800,0.0,-,127.8,0.0,24,D
25354,20190130,0800,0.0,-,129.5,0.0,24,D
25354,20190131,0800,0.0,-,131.0,0.0,24,D
25354,20190201,0800,0.0,-,132.4,0.0,24,D
25354,20190202,0800,3.4,-,130.1,0.0,24,D
25354,20190203,0800,0.0,-,131.4,0.0,24,D
25354,20190204,0800,0.0,-,132.5,0.0,24,D
25354,20190205,0800,0.0,-,133.7,0.0,24,D
25354,20190206,0800,0.0,-,134.7,0.0,24,D
25354,20190207,0800,0.0,-,135.7,0.0,24,D
25354,20190208,0800,0.0,-,136.6,0.0,24,D
25354,20190209,0800,0.0,-,137.4,0.0,24,D
25354,20190210,0800,0.0,-,138.2,0.0,24,D
25354,20190211,0800,0.0,-,139.0,0.0,24,D
25354,20190212,0800,0.0,-,139.7,0.0,24,D
25354,20190213,0800,0.0,-,140.3,0.0,24,D
25354,20190214,0800,0.0,-,141.0,0.0,24,D
25354,20190215,0800,0.4,-,141.1,0.0,24,D
25354,20190216,0800,0.0,-,141.7,0.0,24,D
25354,20190217,0800,0.2,-,142.0,0.0,24,D
25354,20190218,0800,0.0,-,142.5,0.0,24,D
25354,20190219,0800,0.0,-,143.0,0.0,24,D
25354,20190220,0800,0.0,-,143.5,0.0,24,D
25354,20190221,0800,0.0,-,143.9,0.0,24,D
25354,20190222,0800,2.2,-,142.1,0.0,24,D
25354,20190223,0800,0.8,-,141.8,0.0,24,D
25354,20190224,0800,5.4,-,136.9,0.0,24,D
25354,20190225,0800,12.6,-,125.1,0.0,24,D
25354,20190226,0800,0.2,-,126.5,0.0,24,D
25354,20190227,0800,0.2,-,127.8,0.0,24,D
25354,20190228,0800,5.8,-,123.4,0.0,24,D
25354,20190301,0800,0.0,-,125.1,0.0,24,D
25354,20190302,0800,0.0,-,126.1,0.0,24,D
25354,20190303,0800,0.2,-,126.8,0.0,24,D
25354,20190304,0800,0.0,-,127.7,0.0,24,D
25354,20190305,0800,0.0,-,128.6,0.0,24,D
25354,20190306,0800,0.0,-,129.4,0.0,24,D
25354,20190307,0800,0.2,-,130.0,0.0,24,D
25354,20190308,0800,21.0,-,109.8,0.0,24,D
25354,20190309,0800,42.8,-,68.6,0.0,24,D
25354,20190310,0800,3.6,-,67.9,0.0,24,D
25354,20190311,0800,3.6,-,67.2,0.0,24,D
25354,20190312,0800,0.0,-,70.1,0.0,24,D
25354,20190313,0800,14.2,-,58.8,0.0,24,D
25354,20190314,0800,0.0,-,61.8,0.0,24,D
25354,20190315,0800,0.0,-,64.7,0.0,24,D
25354,20190316,0800,0.0,-,67.6,0.0,24,D
25354,20190317,0800,0.0,-,70.5,0.0,24,D
25354,20190318,0800,0.0,-,73.4,0.0,24,D
25354,20190319,0800,0.0,-,76.4,0.0,24,D
25354,20190320,0800,0.2,-,79.0,0.0,24,D
25354,20190321,0800,0.0,-,81.8,0.0,24,D
25354,20190322,0800,0.0,-,84.4,0.0,24,D
25354,20190323,0800,0.0,-,87.0,0.0,24,D
25354,20190324,0800,0.0,-,89.4,0.0,24,D
25354,20190325,0800,0.0,-,91.8,0.0,24,D
25354,20190326,0800,0.0,-,94.1,0.0,24,D
25354,20190327,0800,0.0,-,96.2,0.0,24,D
25354,20190328,0800,8.0,-,90.3,0.0,24,D
25354,20190329,0800,0.0,-,92.7,0.0,24,D
25354,20190330,0800,0.0,-,94.9,0.0,24,D
25354,20190331,0800,0.0,-,97.0,0.0,24,D
25354,20190401,0800,10.4,-,88.7,0.0,24,D
25354,20190402,0800,8.4,-,81.6,0.0,24,D
25354,20190403,0800,2.4,-,80.7,0.0,24,D
25354,20190404,0800,0.4,-,81.8,0.0,24,D
25354,20190405,0800,0.0,-,83.3,0.0,24,D
25354,20190406,0800,2.8,-,81.9,0.0,24,D
25354,20190407,0900,59.4,-,24.0,0.0,24,D
25354,20190408,0900,22.0,-,3.6,0.0,24,D
25354,20190409,0900,0.2,-,5.0,0.0,24,D
25354,20190410,0900,0.0,-,6.7,0.0,24,D
25354,20190411,0900,0.0,-,8.3,0.0,24,D
25354,20190412,0900,57.4,-,0.0,47.5,24,D
25354,20190413,0900,9.6,-,0.0,8.0,24,D
25354,20190414,0900,0.0,-,1.6,0.0,24,D
25354,20190415,0900,0.0,-,3.2,0.0,24,D
25354,20190416,0900,0.0,-,4.9,0.0,24,D
25354,20190417,0900,0.8,-,5.7,0.0,24,D
25354,20190418,0900,0.0,-,7.3,0.0,24,D
25354,20190419,0900,0.2,-,8.7,0.0,24,D
25354,20190420,0900,0.2,-,10.2,0.0,24,D
25354,20190421,0900,16.8,-,0.0,5.0,24,D
25354,20190422,0900,13.6,-,0.0,12.0,24,D
25354,20190423,0900,2.6,-,0.0,1.0,24,D
25354,20190424,0900,3.2,-,0.0,1.6,24,D
25354,20190425,0900,0.6,-,1.0,0.0,24,D
25354,20190426,0900,0.0,-,2.6,0.0,24,D
25354,20190427,0900,0.0,-,4.3,0.0,24,D
25354,20190428,0900,0.0,-,5.9,0.0,24,D
25354,20190429,0900,17.8,-,0.0,10.3,24,D
25354,20190430,0900,3.0,-,0.0,1.4,24,D
25354,20190501,0900,0.0,-,1.6,0.0,24,D
25354,20190502,0900,0.2,-,2.9,0.0,24,D
25354,20190503,0900,0.2,-,4.2,0.0,24,D
25354,20190504,0900,0.2,-,5.5,0.0,24,D
25354,20190505,0900,0.0,-,7.0,0.0,24,D
25354,20190506,0900,0.0,-,8.6,0.0,24,D
25354,20190507,0900,0.2,-,9.9,0.0,24,D
25354,20190508,0900,0.2,-,11.2,0.0,24,D
25354,20190509,0900,0.0,-,12.7,0.0,24,D
25354,20190510,0900,13.6,-,0.6,0.0,24,D
25354,20190511,0900,0.0,-,2.1,0.0,24,D
25354,20190512,0900,0.2,-,3.4,0.0,24,D
25354,20190513,0900,16.4,-,0.0,11.5,24,D
25354,20190514,0900,0.0,-,1.5,0.0,24,D
25354,20190515,0900,0.0,-,3.0,0.0,24,D
25354,20190516,0900,0.0,-,4.5,0.0,24,D
25354,20190517,0900,12.8,-,0.0,6.8,24,D
25354,20190518,0900,0.0,-,1.5,0.0,24,D
25354,20190519,0900,0.0,-,3.0,0.0,24,D
25354,20190520,0900,0.0,-,4.5,0.0,24,D
25354,20190521,0900,0.0,-,6.0,0.0,24,D
25354,20190522,0900,0.0,-,7.5,0.0,24,D
25354,20190523,0900,0.2,-,8.8,0.0,24,D
25354,20190524,0900,0.4,-,9.9,0.0,24,D
25354,20190525,0900,0.0,-,11.5,0.0,24,D
25354,20190526,0900,0.0,-,13.0,0.0,24,D
25354,20190527,0900,0.0,-,14.5,0.0,24,D
25354,20190528,0900,2.6,-,13.4,0.0,24,D
25354,20190529,0900,14.0,-,0.9,0.0,24,D
25354,20190530,0900,3.2,-,0.0,0.8,24,D
25354,20190531,0900,14.4,-,0.0,12.9,24,D
25354,20190601,0900,3.4,-,0.0,1.9,24,D
25354,20190602,0900,31.6,-,0.0,30.7,24,D
25354,20190603,0900,0.0,-,0.9,0.0,24,D
25354,20190604,0900,0.0,-,1.7,0.0,24,D
25354,20190605,0900,12.2,-,0.0,9.6,24,D
25354,20190606,0900,16.0,-,0.0,15.1,24,D
25354,20190607,0900,0.0,-,0.9,0.0,24,D
25354,20190608,0900,0.0,-,1.7,0.0,24,D
25354,20190609,0900,0.0,-,2.6,0.0,24,D
25354,20190610,0900,0.0,-,3.4,0.0,24,D
25354,20190611,0900,0.0,-,4.3,0.0,24,D
25354,20190612,0900,1.4,-,3.7,0.0,24,D
25354,20190613,0900,3.8,-,0.8,0.0,24,D
25354,20190614,0900,0.4,-,1.3,0.0,24,D
25354,20190615,0900,0.6,-,1.5,0.0,24,D
25354,20190616,0900,4.8,-,0.0,2.4,24,D
25354,20190617,0900,0.0,-,0.9,0.0,24,D
25354,20190618,0900,0.8,-,0.9,0.0,24,D
25354,20190619,0900,0.0,-,1.8,0.0,24,D
25354,20190620,0900,0.0,-,2.6,0.0,24,D
25354,20190621,0900,6.2,-,0.0,2.7,24,D
25354,20190622,0900,0.0,-,0.9,0.0,24,D
25354,20190623,0900,0.0,-,1.7,0.0,24,D
25354,20190624,0900,15.6,-,0.0,13.0,24,D
25354,20190625,0900,0.0,-,0.9,0.0,24,D
25354,20190626,0900,0.2,-,1.5,0.0,24,D
25354,20190627,0900,0.2,-,2.2,0.0,24,D
25354,20190628,0900,0.2,-,2.8,0.0,24,D
25354,20190629,0900,0.0,-,3.7,0.0,24,D
25354,20190630,0900,0.0,-,4.5,0.0,24,D
25354,20190701,0900,0.2,-,5.2,0.0,24,D
25354,20190702,0900,0.0,-,6.1,0.0,24,D
25354,20190703,0900,0.0,-,7.0,0.0,24,D
25354,20190704,0900,30.2,-,0.0,22.4,24,D
25354,20190705,0900,5.8,-,0.0,4.9,24,D
25354,20190706,0900,3.4,-,0.0,2.5,24,D
25354,20190707,0900,2.2,-,0.0,1.3,24,D
25354,20190708,0900,0.0,-,0.9,0.0,24,D
25354,20190709,0900,0.0,-,1.8,0.0,24,D
25354,20190710,0900,0.0,-,2.7,0.0,24,D
25354,20190711,0900,1.8,-,1.7,0.0,24,D
25354,20190712,0900,1.8,-,0.8,0.0,24,D
25354,20190713,0900,2.2,-,0.0,0.5,24,D
25354,20190714,0900,19.6,-,0.0,18.7,24,D
25354,20190715,0900,11.2,-,0.0,10.3,24,D
25354,20190716,0900,30.2,-,0.0,29.3,24,D
25354,20190717,0900,6.8,-,0.0,5.9,24,D
25354,20190718,0900,2.0,-,0.0,1.1,24,D
25354,20190719,0900,1.8,-,0.0,0.9,24,D
25354,20190720,0900,12.8,-,0.0,11.9,24,D
25354,20190721,0900,6.6,-,0.0,5.7,24,D
25354,20190722,0900,4.2,-,0.0,3.3,24,D
25354,20190723,0900,0.4,-,0.5,0.0,24,D
25354,20190724,0900,4.2,-,0.0,2.8,24,D
25354,20190725,0900,0.0,-,0.9,0.0,24,D
25354,20190726,0900,0.4,-,1.4,0.0,24,D
25354,20190727,0900,0.0,-,2.3,0.0,24,D
25354,20190728,0900,0.0,-,3.1,0.0,24,D
25354,20190729,0900,0.0,-,4.0,0.0,24,D
25354,20190730,0900,0.0,-,4.9,0.0,24,D
25354,20190731,0900,1.6,-,4.2,0.0,24,D
25354,20190801,0900,9.6,-,0.0,4.5,24,D
25354,20190802,0900,0.0,-,1.5,0.0,24,D
25354,20190803,0900,0.2,-,2.7,0.0,24,D
25354,20190804,0900,0.0,-,4.2,0.0,24,D
25354,20190805,0900,0.0,-,5.6,0.0,24,D
25354,20190806,0900,0.0,-,7.1,0.0,24,D
25354,20190807,0900,0.0,-,8.5,0.0,24,D
25354,20190808,0900,0.0,-,10.0,0.0,24,D
25354,20190809,0900,0.0,-,11.4,0.0,24,D
25354,20190810,0900,0.0,-,12.9,0.0,24,D
25354,20190811,0900,9.8,-,4.5,0.0,24,D
25354,20190812,0900,12.8,-,0.0,6.8,24,D
25354,20190813,0900,19.0,-,0.0,17.5,24,D
25354,20190814,0900,3.8,-,0.0,2.3,24,D
25354,20190815,0900,1.4,-,0.1,0.0,24,D
25354,20190816,0900,0.0,-,1.5,0.0,24,D
25354,20190817,0900,0.0,-,3.0,0.0,24,D
25354,20190818,0900,30.2,-,0.0,25.8,24,D
25354,20190819,0900,0.2,-,1.3,0.0,24,D
25354,20190820,0900,0.0,-,2.7,0.0,24,D
25354,20190821,0900,2.8,-,1.4,0.0,24,D
25354,20190822,0900,11.4,-,0.0,8.6,24,D
25354,20190823,0900,0.8,-,0.7,0.0,24,D
25354,20190824,0900,3.0,-,0.0,0.9,24,D
25354,20190827,0900,3.4,-,1.0,0.0,24,D
25354,20190828,0900,0.2,-,2.2,0.0,24,D
25354,20190829,0900,0.0,-,3.7,0.0,24,D
25354,20190830,0900,0.0,-,5.1,0.0,24,D
25354,20190831,0900,0.0,-,6.6,0.0,24,D
25354,20190901,0900,0.0,-,8.0,0.0,24,D
25354,20190902,0900,0.0,-,10.1,0.0,24,D
25354,20190903,0900,0.2,-,12.0,0.0,24,D
25354,20190904,0900,0.6,-,13.5,0.0,24,D
25354,20190905,0900,4.2,-,11.4,0.0,24,D
25354,20190906,0900,24.0,-,0.0,10.5,24,D
25354,20190907,0900,3.6,-,0.0,1.5,24,D
25354,20190908,0900,0.0,-,2.1,0.0,24,D
25354,20190909,0900,0.8,-,3.4,0.0,24,D
25354,20190910,0900,0.2,-,5.3,0.0,24,D
25354,20190911,0900,0.0,-,7.4,0.0,24,D
25354,20190912,0900,0.0,-,9.5,0.0,24,D
25354,20190913,0900,0.0,-,11.5,0.0,24,D
25354,20190914,0900,22.4,-,0.0,8.8,24,D
25354,20190915,0900,12.2,-,0.0,10.1,24,D
25354,20190916,0900,2.4,-,0.0,0.3,24,D
25354,20190917,0900,0.0,-,2.1,0.0,24,D
25354,20190918,0900,0.0,-,4.2,0.0,24,D
25354,20190919,0900,0.0,-,6.3,0.0,24,D
25354,20190920,0900,0.0,-,8.4,0.0,24,D
25354,20190921,0900,0.2,-,10.3,0.0,24,D
25354,20190922,0900,0.0,-,12.3,0.0,24,D
25354,20190923,0900,0.0,-,14.4,0.0,24,D
25354,20190924,0900,5.0,-,11.5,0.0,24,D
25354,20190925,0900,0.0,-,13.6,0.0,24,D
25354,20190926,0900,0.8,-,14.9,0.0,24,D
25354,20190927,0900,0.0,-,17.0,0.0,24,D
25354,20190928,0900,0.0,-,19.1,0.0,24,D
25354,20190929,0800,0.0,-,21.2,0.0,24,D
25354,20190930,0800,0.0,-,23.3,0.0,24,D
25354,20191001,0800,1.2,-,24.2,0.0,24,D
25354,20191002,0800,5.2,-,21.8,0.0,24,D
25354,20191003,0800,11.4,-,13.3,0.0,24,D
25354,20191004,0800,0.0,-,16.2,0.0,24,D
25354,20191005,0800,0.0,-,19.0,0.0,24,D
25354,20191006,0800,19.8,-,2.1,0.0,24,D
25354,20191007,0800,0.0,-,5.0,0.0,24,D
25354,20191008,0800,0.0,-,7.9,0.0,24,D
25354,20191009,0800,0.2,-,10.5,0.0,24,D
25354,20191010,0800,0.4,-,13.0,0.0,24,D
25354,20191011,0800,19.4,-,0.0,3.5,24,D
25354,20191012,0800,0.2,-,2.7,0.0,24,D
25354,20191013,0800,0.0,-,5.5,0.0,24,D
25354,20191014,0800,0.0,-,8.4,0.0,24,D
25354,20191015,0800,0.0,-,11.3,0.0,24,D
25354,20191016,0800,2.8,-,11.4,0.0,24,D
25354,20191017,0800,1.2,-,13.0,0.0,24,D
25354,20191018,0800,4.0,-,11.9,0.0,24,D
25354,20191019,0800,36.0,-,0.0,21.2,24,D
25354,20191020,0800,0.0,-,2.9,0.0,24,D
25354,20191021,0800,0.0,-,5.7,0.0,24,D
25354,20191022,0800,1.2,-,7.4,0.0,24,D
25354,20191023,0800,17.0,-,0.0,6.7,24,D
25354,20191024,0800,0.8,-,2.1,0.0,24,D
25354,20191025,0800,1.2,-,3.7,0.0,24,D
25354,20191026,0800,0.0,-,6.6,0.0,24,D
25354,20191027,0800,0.0,-,9.5,0.0,24,D
25354,20191028,0800,0.8,-,11.6,0.0,24,D
25354,20191029,0800,0.0,-,14.4,0.0,24,D
25354,20191030,0800,0.4,-,16.9,0.0,24,D
25354,20191031,0800,0.0,-,19.8,0.0,24,D
25354,20191101,0800,0.0,-,22.7,0.0,24,D
25354,20191102,0800,0.0,-,26.5,0.0,24,D
25354,20191103,0800,0.0,-,30.4,0.0,24,D
25354,20191104,0800,0.0,-,34.2,0.0,24,D
25354,20191105,0800,0.0,-,38.1,0.0,24,D
25354,20191106,0800,0.0,-,41.9,0.0,24,D
25354,20191107,0800,0.4,-,45.3,0.0,24,D
25354,20191108,0800,0.0,-,49.2,0.0,24,D
25354,20191109,0800,0.2,-,52.8,0.0,24,D
25354,20191110,0800,7.2,-,49.5,0.0,24,D
25354,20191111,0800,69.4,-,0.0,16.1,24,D
25354,20191112,0800,11.8,-,0.0,8.0,24,D
25354,20191113,0800,0.0,-,3.8,0.0,24,D
25354,20191114,0800,6.4,-,1.3,0.0,24,D
25354,20191115,0800,1.8,-,3.3,0.0,24,D
25354,20191116,0800,0.0,-,7.2,0.0,24,D
25354,20191117,0800,0.0,-,11.0,0.0,24,D
25354,20191118,0800,0.2,-,14.7,0.0,24,D
25354,20191119,0800,2.6,-,15.9,0.0,24,D
25354,20191120,0800,4.8,-,15.0,0.0,24,D
25354,20191121,0800,0.0,-,18.8,0.0,24,D
25354,20191122,0800,0.0,-,22.7,0.0,24,D
25354,20191123,0800,0.0,-,26.5,0.0,24,D
25354,20191124,0800,0.0,-,30.4,0.0,24,D
25354,20191125,0800,0.0,-,34.2,0.0,24,D
25354,20191126,0800,0.0,-,38.1,0.0,24,D
25354,20191127,0800,0.0,-,41.9,0.0,24,D
25354,20191128,0800,0.0,-,45.7,0.0,24,D
25354,20191129,0800,0.0,-,49.6,0.0,24,D
25354,20191130,0800,0.0,-,53.4,0.0,24,D
25354,20191201,0800,0.0,-,57.3,0.0,24,D
25354,20191202,0800,1.4,-,60.5,0.0,24,D
25354,20191203,0800,1.0,-,64.1,0.0,24,D
25354,20191204,0800,7.4,-,61.4,0.0,24,D
25354,20191205,0800,0.0,-,66.0,0.0,24,D
25354,20191206,0800,0.0,-,70.6,0.0,24,D
25354,20191207,0800,0.0,-,75.3,0.0,24,D
25354,20191208,0800,27.0,-,52.9,0.0,24,D
25354,20191209,0800,18.6,-,38.9,0.0,24,D
25354,20191210,0800,0.0,-,43.5,0.0,24,D
25354,20191211,0800,0.0,-,48.2,0.0,24,D
25354,20191212,0800,0.0,-,52.8,0.0,24,D
25354,20191213,0800,0.0,-,57.4,0.0,24,D
25354,20191214,0800,0.0,-,62.0,0.0,24,D
25354,20191215,0800,0.0,-,66.7,0.0,24,D
25354,20191216,0800,2.6,-,68.7,0.0,24,D
25354,20191217,0800,19.6,-,53.7,0.0,24,D
25354,20191218,0800,44.4,-,14.0,0.0,24,D
25354,20191220,0800,0.0,-,23.2,0.0,24,D
25354,20191221,0800,6.0,-,21.9,0.0,24,D
25354,20191222,0800,0.0,-,26.5,0.0,24,D
25354,20191223,0800,0.0,-,31.1,0.0,24,D
25354,20191224,0800,0.4,-,35.3,0.0,24,D
25354,20191225,0800,0.0,-,40.0,0.0,24,D
25354,20191226,0800,0.0,-,44.6,0.0,24,D
25354,20191227,0800,0.0,-,49.2,0.0,24,D
25354,20191228,0800,0.0,-,53.9,0.0,24,D
25354,20191229,0800,0.0,-,58.5,0.0,24,D
25354,20191230,0800,0.0,-,63.1,0.0,24,D
25354,20191231,0800,0.0,-,67.7,0.0,24,D
25354,20200101,0800,0.0,-,72.4,0.0,24,D
25354,20200102,0800,0.0,-,76.8,0.0,24,D
25354,20200103,0800,0.0,-,81.1,0.0,24,D
25354,20200104,0800,0.0,-,85.1,0.0,24,D
25354,20200105,0800,0.0,-,89.0,0.0,24,D
25354,20200106,0800,0.0,-,92.6,0.0,24,D
25354,20200110,0800,0.0,-,104.9,0.0,24,D
25354,20200111,0800,0.0,-,107.6,0.0,24,D
25354,20200112,0800,0.0,-,110.1,0.0,24,D
25354,20200113,0800,19.0,-,93.4,0.0,24,D
25354,20200114,0800,0.4,-,96.4,0.0,24,D
25354,20200115,0800,0.0,-,99.5,0.0,24,D
25354,20200116,0800,0.0,-,102.5,0.0,24,D
25354,20200117,0800,0.0,-,105.3,0.0,24,D
25354,20200118,0800,0.0,-,107.9,0.0,24,D
25354,20200119,0800,0.8,-,109.6,0.0,24,D
25354,20200120,0800,0.2,-,111.8,0.0,24,D
25354,20200121,0800,0.0,-,114.0,0.0,24,D
25354,20200122,0800,0.0,-,116.1,0.0,24,D
25354,20200123,0800,0.0,-,118.1,0.0,24,D
25354,20200124,0800,3.4,-,116.6,0.0,24,D
25354,20200125,0800,0.0,-,118.6,0.0,24,D
25354,20200126,0800,0.0,-,120.4,0.0,24,D
25354,20200127,0800,1.4,-,120.8,0.0,24,D
25354,20200128,0800,0.2,-,122.3,0.0,24,D
